PnL_fwd_pts_05_mediana,net_credit_diff,BQI_ABS,k1,k2,k3,price_mid_short1,price_mid_long2,price_mid_short3,iv_k1,iv_k2,iv_k3,FF_ATM,FF_BAT,delta_total,theta_total,net_credit,net_credit_mediana,net_credit_mediana_n,SPX,Asym,BQI_V2_ABS,BQR_1000,Death valley,EarL,EarR,EarScore,PnLDV,RATIO_BATMAN,RATIO_UEL_EARS,UEL_inf_USD,__base_idx,delta_k1,delta_k2,delta_k3,pnl8000_long2,pnl8000_short1,pnl8000_short3,pnl8000_total,price_ask_long2,price_ask_short1,price_ask_short3,price_bid_long2,price_bid_short1,price_bid_short3,price_last_long2,price_last_short1,price_last_short3,r,theta_k1,theta_k2,theta_k3,Close,SPX_SMA7,SPX_minus_SMA7,SPX_SMA20,SPX_minus_SMA20,SPX_SMA50,SPX_minus_SMA50,SPX_SMA100,SPX_minus_SMA100,SPX_SMA200,SPX_minus_SMA200,SPX_EMA12,SPX_EMA26,SPX_EMA50,SPX_EMA200,SPX_MACD_Line,SPX_MACD_Signal,SPX_MACD_Histogram,SPX_RSI14,SPX_Stoch_K,SPX_Stoch_D,SPX_Williams_R,SPX_BB_Middle,SPX_BB_Upper,SPX_BB_Lower,SPX_BB_Width,SPX_BB_Pct,SPX_DailyChange,SPX_ATR14,SPX_ROC7,SPX_ROC20,SPX_HV20,SPX_HV50,SPX_ZScore20,SPX_ZScore50,SPX_Golden_Cross,SPX_Death_Cross,SPX_SMA50_200_Diff,VIX_Close,DTE1,DTE2,net_credit_diff_rank,net_credit_diff_zscore_robust,SPX_Stoch_K_rank,SPX_Stoch_K_zscore_robust,SPX_Williams_R_rank,SPX_Williams_R_zscore_robust,SPX_BB_Pct_rank,SPX_BB_Pct_zscore_robust,SPX_ZScore20_rank,SPX_ZScore20_zscore_robust,net_credit_diff_mult_SPX_Stoch_K,net_credit_diff_mult_SPX_BB_Pct
-0.45,4.26,0.84903204,3125,3370,3750,210.05,99.15,6.25,0.238796,0.205971,0.181296,0.075227,0.567129,0.087166,-0.221938,-18.0,-18.8,5,3234.18,120.38,46.5699,849,3362.8,42.1,162.48,82.70676,-55.28,34.7222,1.5027,15371.09,389,0.638244,0.389291,0.053171,906241.06,-466495.0,-424375.0,15371.09,99.6,210.4,6.4,98.7,209.7,6.1,,,,0.0011,-0.813021,-0.606311,-0.177663,3251.84,3208.0685714285714,43.77142857142872,3144.76,107.07999999999991,3075.4544,176.38560000000007,2903.3134000000005,348.5265999999997,3034.89045,216.94955000000027,3188.3815665553284,3143.1132746749045,3081.3448052434687,3001.262178999222,45.26829188042393,38.47324507752672,6.795046802897211,75.8056133056134,100.0,97.9638360973641,-0.0,3144.76,3274.015655602597,3015.504344397404,258.5113112051931,0.9142178518254672,27.110000000000127,27.485714285714234,3.1658761758220826,4.974594381710549,19.34757627636197,23.72992516949092,1.6568714073018689,1.5987937912170689,1,0,40.563950000000204,24.46,88.0,123.0,0.6848591549295775,0.727810650887574,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9014084507042254,1.2503828126783108,0.9014084507042254,1.2503828126782999,426.0,3.89456804877649
-0.45,0.0,1.0546744,3565,3810,4150,210.95,90.85,7.05,0.206101,0.17103,0.156214,0.27549,1.161212,0.05741,-0.163936,-36.3,-36.3,5,3684.6,86.06999,46.423054,1055,3804.72,53.88,139.95,86.83608,-52.21,16.1157,1.3598,13178.22,486,0.649811,0.38404,0.060859,819878.25,-422405.0,-384295.0,13178.22,91.2,211.3,7.2,90.5,210.6,6.9,,,,0.0007,-0.807547,-0.584939,-0.198395,3699.12,3655.2757142857145,43.84428571428544,3602.193,96.92699999999968,3484.7394,214.3806,3417.0058000000004,282.1141999999995,3159.05135,540.0686500000002,3632.079132881229,3573.616479645822,3508.254455651936,3278.4325731052504,58.46265323540638,53.38198339339044,5.080669842015936,67.24675403286825,100.0,99.31521186567376,-0.0,3602.193,3704.744032553953,3499.641967446048,205.1020651079052,0.9725793470144044,32.40000000000009,23.600714285714243,1.752484589083488,5.374524633593986,12.755922148557849,18.436613470079884,1.8903173880576192,1.8360067627067405,1,0,325.6880500000002,20.79,84.0,117.0,0.4084507042253521,-0.2804733727810651,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9445422535211268,1.6249020238013547,0.9445422535211268,1.6249020238013443,0.0,0.0
-4.5,3.36,0.8297984,6000,6275,6650,227.3,105.9,6.1,0.134978,0.116101,0.10308,0.101333,0.669529,0.095322,-0.344539,-21.6,-22.35,5,6071.55,131.51001,49.8674,830,6247.17,44.37,175.88,88.339096,-60.43,30.0926,1.5446,17011.06,1486,0.647052,0.396366,0.050358,328671.06,-177270.0,-134390.0,17011.06,106.2,227.7,6.2,105.6,226.9,6.0,,,,0.0456,-1.347788,-0.959267,-0.226208,6052.84,6062.014285714286,-9.17428571428627,5993.905,58.9350000000004,5879.716799999999,173.1232000000009,5705.0213,347.8186999999998,5486.33955,566.5004500000005,6031.0085363776725,5971.0493588742,5886.116640401372,5491.2531449213,59.95917750347235,56.71432316891404,3.2448543345583047,76.30248769368012,78.39709191621967,91.04163738725366,-21.602908083780346,5993.905,6122.17497507245,5865.635024927549,256.539950144901,0.7297303011352121,37.4399999999996,21.620714285714257,0.9020242618020912,0.9558787963699692,7.854918998720968,11.051925896345182,0.918921204540848,1.4669624697651114,1,0,393.3772499999996,14.18,81.0,112.0,0.625,0.514792899408284,0.49295774647887325,-0.030376679236528134,0.49295774647887325,-0.03037667923652864,0.5158450704225352,0.0664835358888054,0.5158450704225352,0.06648353588879939,263.41422883849805,2.4518938118143123
-4.6,7.73,1.2723073,5560,5860,6200,232.55,109.95,8.25,0.14704,0.12095,0.113213,0.277746,0.764327,0.084126,-0.175645,-20.9,-22.65,5,5622.04,100.990005,50.755276,1272,5814.09,57.0,157.99,94.89695,-39.24,30.622,1.321,14200.3,1411,0.645312,0.39629,0.063142,414120.3,-220745.0,-179175.0,14200.3,110.3,232.9,8.4,109.6,232.2,8.1,,,,0.0551,-1.385928,-0.918948,-0.276324,5570.65,5564.215714285713,6.434285714286489,5434.614500000001,136.03549999999905,5483.397800000001,87.252199999999,5339.4063,231.2437,5090.889099999999,479.7609000000002,5510.673110676301,5475.938449979099,5442.792927599387,5119.22875961281,34.734660697202344,4.965955300631364,29.76870539657098,64.97554195290151,88.44879171461439,95.27024194074096,-11.551208285385618,5434.614500000001,5701.247692111703,5167.981307888298,533.2663842234051,0.7550985849185061,50.19000000000051,53.44428571428573,2.506422004843186,3.1748971612618853,20.746658431556845,15.74022186977645,1.0203943396740236,0.8107665390292464,1,0,392.5087000000012,17.54,85.0,131.0,0.8503521126760564,1.5491124260355031,0.573943661971831,0.44905123013501586,0.573943661971831,0.4490512301350156,0.6091549295774648,0.22927767951564226,0.6091549295774648,0.22927767951563463,683.7091599539692,5.836912061420053
-4.6,-13.25,1.9325349,5910,6160,6425,186.45,94.7,11.5,0.163942,0.137916,0.123696,0.166065,0.60972,0.060839,-0.06583,-8.55,-7.55,5,5892.37,47.690002,40.34019,1933,6131.96,53.92,101.61,74.01899,-21.61,60.2339,0.8965,6971.22,1494,0.54528,0.343336,0.080553,353676.22,-190355.0,-156350.0,6971.22,95.5,187.1,11.9,93.9,185.8,11.1,,,,0.0442,-1.555756,-1.00799,-0.394394,5867.07,6007.202857142858,-140.13285714285848,6022.26,-155.1900000000005,5924.005,-56.9350000000004,5747.7687,119.30130000000008,5522.940250000001,344.12974999999915,5997.403485544153,5984.116357932089,5918.669306439641,5531.080577858864,13.287127612064069,40.08286463042182,-26.795737018357748,31.56556645851905,0.0,18.885854724194697,-100.0,6022.26,6151.800594571455,5892.7194054285455,259.0811891429093,-0.0990014192593411,5.100000000000364,32.02857142857134,-2.7809905715090544,-0.8458506841166005,12.721037156351723,12.442647858122903,-2.3960056770373708,-0.5156180619394548,1,0,401.0647499999996,24.08,71.0,102.0,0.01936619718309859,-3.4165680473372784,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.009683098591549295,-5.25167956377155,0.009683098591549295,-5.25167956377154,-0.0,1.3117688051862695
-4.7,-0.52,1.0840597,3300,3560,3975,240.9,109.0,6.35,0.261205,0.208461,0.183128,0.301851,2.659482,0.104666,-0.182916,-29.25,-29.1,5,3427.69,138.09,57.11884,1084,3552.28,55.45,193.54,103.59437,-47.23,23.0769,1.4849,18486.44,456,0.642769,0.399507,0.051579,866261.44,-445910.0,-401865.0,18486.44,109.6,241.5,6.5,108.4,240.3,6.2,,,,0.0009,-0.953126,-0.662421,-0.1888,3453.49,3459.2728571428565,-5.782857142856756,3422.5909999999994,30.899000000000346,3406.0242,47.465799999999945,3297.3866,156.10339999999997,3127.5183500000003,325.9716499999995,3446.2631066100016,3421.431382248233,3382.941920991933,3188.485670028008,24.831724361768465,25.65067825048196,-0.8189538887134908,62.18479597281184,53.40797599122755,50.42188570648123,-46.592024008772455,3422.5909999999994,3552.539100231107,3292.642899768892,259.89620046221535,0.6188897719360562,17.929999999999836,30.79071428571424,-1.6640422787470153,6.372840426416629,16.954493614878423,18.950908912414103,0.4755590877442245,0.6349431220171826,1,0,278.50584999999955,28.11,85.0,120.0,0.3397887323943662,-0.40355029585798824,0.2711267605633803,-1.2222626134817425,0.2711267605633803,-1.2222626134817427,0.3767605633802817,-0.6448057726139939,0.3767605633802817,-0.6448057726139965,-27.772147515438327,-0.32182268140674924
-4.7,-1.06,1.1394145,4550,4800,5150,236.45,104.9,6.8,0.199032,0.15894,0.134359,0.216802,2.118482,0.094231,-0.20453,-33.45,-33.1,5,4680.54,88.06999,54.06026,1139,4795.2,55.86,143.93,89.66566,-47.87,17.9372,1.3389,13374.46,740,0.642474,0.397422,0.058139,619049.44,-321355.0,-284320.0,13374.46,105.5,246.0,7.0,104.3,226.9,6.6,,,,0.0004,-1.075405,-0.75282,-0.225704,4701.22,4596.461428571429,104.75857142857149,4647.6955,53.52450000000045,4559.3058,141.91420000000016,4501.4698,199.7502000000004,4317.18165,384.0383500000007,4631.164069097024,4621.495642561502,4580.863265022952,4304.127121071175,9.668426535522483,13.660686526691942,-3.992259991169457,50.9933774834437,98.26127819548876,76.6795460874409,-1.738721804511236,4647.6955,4769.691363859791,4525.699636140209,243.99172771958183,0.7193701421775898,14.460000000000036,45.08428571428593,0.9872703135807674,0.3406427818306782,17.12454378101992,13.389859242695138,0.8774805687103623,1.097771274004478,1,0,242.12415000000053,19.89,72.0,100.0,0.31690140845070425,-0.5313609467455622,0.7526408450704225,0.917069572665842,0.7526408450704225,0.9170695726658423,0.49735915492957744,0.0,0.49735915492957744,0.0,-104.15695488721809,-0.7625323507082452
-4.9,8.86,1001.948,4450,4670,4855,128.6,67.25,13.1,0.237894,0.198438,0.180542,0.215799,0.671643,0.013494,0.188138,-7.2,-7.9,5,4300.03,9.870003,37.988094,1001948,4660.71,78.73,68.86,73.62981,19.48,56.25,-0.3705,-2733.94,771,0.400853,0.24811,0.081874,652596.06,-342140.0,-313190.0,-2733.94,67.9,129.8,13.6,66.6,127.4,12.6,,,,0.0005,-1.159224,-0.657606,-0.344126,4410.14,4531.794285714286,-121.65428571428583,4670.577499999999,-260.4374999999991,4660.8004,-250.66039999999973,4573.8744,-163.73439999999937,4430.54505,-20.40504999999939,4567.577560805881,4625.217522101384,4629.241773957013,4400.198948400972,-57.63996129550287,-19.15473953730113,-38.48522175820175,13.586249787979895,3.081551140098213,1.0271837133660615,-96.9184488599018,4670.577499999999,4924.658131285986,4416.496868714013,508.1612625719736,-0.0125095499838733,12.19000000000051,37.900714285714265,-6.690561023705333,-6.679109057129182,14.698726752788469,16.472574808950487,-2.0500381999354964,-2.759650848605133,1,0,230.2553500000004,29.89,80.0,116.0,0.8811619718309859,1.816568047337278,0.12411971830985916,-3.62264196587489,0.12411971830985916,-3.6226419658748905,0.030809859154929578,-4.696641236793492,0.030809859154929578,-4.6966412367934804,27.302543101270167,-0.11083461285711743
-4.9,1.18,0.8023449,4315,4550,4850,198.55,89.25,5.15,0.157276,0.133028,0.111215,0.039646,0.993447,0.095709,-0.303195,-25.2,-25.5,5,4373.12,93.92,47.719795,802,4527.6,39.3,133.22,72.35707,-57.31,21.2302,1.4939,12886.12,1158,0.649932,0.398966,0.052293,676016.1,-348645.0,-314485.0,12886.12,89.6,200.6,5.3,88.9,196.5,5.0,,,,0.0555,-1.112766,-0.797487,-0.179013,4399.76,4419.398571428572,-19.638571428571595,4490.1485,-90.38850000000002,4455.0396,-55.279599999999846,4300.8604000000005,98.89959999999974,4132.3661,267.39390000000003,4438.940381288654,4459.297609078895,4424.605169521038,4216.817097845237,-20.357227790241268,-0.3637542934641855,-19.99347349677708,26.179194486323468,20.200390020845912,6.733463340281966,-79.79960997915408,4490.1485,4628.017010090964,4352.279989909037,275.7370201819267,0.1721930920252812,30.039999999999964,26.531428571428545,-1.54581502134782,-3.4007003831249256,10.326609994616511,10.093765041294454,-1.3112276318988754,-0.7143509737968724,1,0,322.6734999999999,17.14,88.0,116.0,0.5,-0.0011834319526627492,0.16109154929577466,-2.8061383595121243,0.16109154929577466,-2.8061383595121243,0.11179577464788733,-3.511361669269268,0.11179577464788733,-3.5113616692692577,23.836460224598174,0.20318784858983183
-5.0,3.74,1.6183207,3020,3275,3600,222.85,107.45,7.5,0.280895,0.226417,0.195148,0.151708,0.604536,0.086779,-0.077568,-15.45,-16.05,5,3141.2,61.79,48.245007,1618,3263.9,57.03,118.82,82.31831,-29.24,37.5405,0.9841,8652.3,369,0.647326,0.399464,0.064824,923617.3,-475715.0,-439250.0,8652.3,107.8,223.3,7.7,107.1,222.4,7.3,,,,0.0013,-1.010293,-0.663069,-0.238277,3097.74,3080.187142857143,17.552857142856737,3090.7055,7.034499999999753,2951.8276,145.9123999999997,2935.5471,162.19289999999955,3018.5491,79.1908999999996,3098.3525258480845,3050.301827247342,2988.3408001322664,2968.805659826217,48.05069860074264,59.55401531091938,-11.503316710176748,53.61326613111312,41.53024447435837,46.35749127911184,-58.46975552564163,3090.7055,3240.894801949224,2940.5161980507764,300.3786038984472,0.5234187785305041,17.600000000000364,41.52357142857146,-2.8964246083244025,5.061200402915356,27.220129857107416,27.3741137925109,0.0936751141220164,1.1045095529715518,0,1,-66.7215000000001,35.12,73.0,119.0,0.6452464788732394,0.6047337278106509,0.19806338028169015,-1.7887853015268547,0.19806338028169015,-1.7887853015268547,0.3019366197183099,-1.2574652156187789,0.3019366197183099,-1.2574652156187784,155.3231143341003,1.9575862317040855
-5.0,5.54,0.7039957,6025,6270,6575,209.15,98.25,10.35,0.132181,0.116292,0.102907,0.055802,0.550144,0.071825,-0.305591,-23.0,-24.35,5,6071.55,83.53,40.554287,704,6251.14,37.47,121.0,67.33402,-66.41,23.913,1.4622,11585.63,1486,0.624473,0.387765,0.079231,329635.62,-176585.0,-141465.0,11585.63,98.5,209.5,10.5,98.0,208.8,10.2,,,,0.0456,-1.332878,-0.982708,-0.326947,6052.84,6062.014285714286,-9.17428571428627,5993.905,58.9350000000004,5879.716799999999,173.1232000000009,5705.0213,347.8186999999998,5486.33955,566.5004500000005,6031.0085363776725,5971.0493588742,5886.116640401372,5491.2531449213,59.95917750347235,56.71432316891404,3.2448543345583047,76.30248769368012,78.39709191621967,91.04163738725366,-21.602908083780346,5993.905,6122.17497507245,5865.635024927549,256.539950144901,0.7297303011352121,37.4399999999996,21.620714285714257,0.9020242618020912,0.9558787963699692,7.854918998720968,11.051925896345182,0.918921204540848,1.4669624697651114,1,0,393.3772499999996,14.18,81.0,102.0,0.7341549295774648,1.0307692307692309,0.49295774647887325,-0.030376679236528134,0.49295774647887325,-0.03037667923652864,0.5158450704225352,0.0664835358888054,0.5158450704225352,0.06648353588879939,434.31988921585696,4.042705868289075
-5.2,1.67,1.4857625,5640,5970,6375,274.1,122.85,6.95,0.179508,0.139114,0.124207,0.360103,1.912344,0.096682,-0.186305,-35.35,-35.95,5,5736.62,118.659996,62.124466,1486,5930.78,73.65,192.31,119.011055,-38.57,20.7921,1.3203,17556.97,1460,0.64385,0.395947,0.051363,387951.97,-208590.0,-161805.0,17556.97,123.3,274.4,7.1,122.4,273.8,6.8,,,,0.0476,-1.583287,-1.014797,-0.260001,5705.44,5798.704285714286,-93.26428571428642,5805.255,-99.81500000000052,5698.5798,6.860200000000077,5589.035399999999,116.40460000000076,5354.4072,351.03279999999995,5799.414537365295,5773.349593548463,5707.560939071533,5349.917527939805,26.064943816832056,42.718553700897466,-16.65360988406541,35.37028138181424,0.0,28.866128253959005,-100.0,5805.255,5901.215372193026,5709.294627806974,191.92074438605232,-0.020084477159075,108.22000000000024,26.75571428571428,-2.490946286140084,0.0963166343564379,11.357180683084652,12.179601495242096,-2.080337908636298,0.0588043072444723,1,0,344.1725999999999,23.15,78.0,120.0,0.5369718309859155,0.11479289940828401,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.022007042253521125,-4.745251296230571,0.022007042253521125,-4.745251296230551,0.0,-0.03354107685565525
-5.3,1.72,1.0348942,4695,4940,5210,176.55,88.0,5.15,0.130724,0.114219,0.103037,0.067493,0.326224,0.085954,-0.198408,-5.7,-5.8,5,4736.1,81.90001,41.614143,1035,4898.21,38.01,119.91,67.51132,-36.57,90.3509,1.3365,10553.03,1250,0.646232,0.392385,0.052583,601883.0,-312845.0,-278485.0,10553.03,88.4,179.6,5.3,87.6,173.5,5.0,,,,0.0555,-1.088213,-0.735774,-0.184928,4742.82,4764.818571428572,-21.998571428572177,4692.4575,50.36250000000018,4511.9212,230.8988,4451.776699999999,291.0433000000003,4357.6782,385.1417999999994,4736.167667117952,4666.162394496007,4578.3415497815695,4377.061134223865,70.00527262194464,74.37974113569001,-4.37446851374537,67.58904830085034,70.97443975084131,87.52028125914558,-29.025560249158687,4692.4575,4855.185586389373,4529.729413610626,325.4561727787477,0.6547443379856793,27.0,24.44499999999984,0.946717351234682,3.2250622464436685,9.92654757672936,11.82904315923066,0.6189773519427169,1.1727805084575056,1,0,154.24299999999948,13.21,86.0,136.0,0.5387323943661971,0.12662721893491125,0.4269366197183099,-0.38440900023837776,0.4269366197183099,-0.38440900023837776,0.4163732394366197,-0.414718730659501,0.4163732394366197,-0.41471873065950493,122.07603637144706,1.1261602613353685
-5.4,2.35,1.165765,3885,4175,4525,236.05,110.6,5.9,0.211916,0.174544,0.145607,0.076315,0.661925,0.093492,-0.213669,-20.75,-21.25,5,3979.64,87.21001,50.689594,1166,4146.31,55.01,142.22,88.450676,-45.35,30.8434,1.2426,12254.38,1055,0.647333,0.395947,0.05107,747059.4,-387895.0,-346910.0,12254.38,111.1,236.3,6.0,110.1,235.8,5.8,,,,0.0407,-1.139824,-0.773018,-0.192543,4002.86,3928.3357142857135,74.52428571428572,3960.464500000001,42.39549999999963,4012.6064,-9.746399999999994,3958.4872,44.37280000000055,3935.13555,67.72445000000016,3951.9537023957,3974.58568148464,3980.689224435559,3999.822642142863,-22.631979088940625,-26.15908394027309,3.527104851332464,54.36027791899679,76.34693241980705,52.55545174573521,-23.65306758019296,3960.464500000001,4067.2480675264032,3853.6809324735977,213.5671350528055,0.6985113486188647,51.30000000000018,42.14999999999996,3.658069194116434,0.1378413198744222,17.424517367973046,16.67635879167008,0.7940453944754579,-0.1177986911940036,1,0,77.47085000000015,21.39,87.0,132.0,0.5774647887323944,0.27573964497041425,0.48151408450704225,-0.1281615017996026,0.48151408450704225,-0.12816150179960292,0.4727112676056338,-0.13385570200526628,0.4727112676056338,-0.13385570200527208,179.41529118654657,1.641501669254332
-0.55,5.56,2.149696,4450,4680,4945,189.15,95.25,10.7,0.203897,0.170128,0.147951,0.114147,0.495631,0.059424,-0.014163,-9.35,-9.9,5,4501.97,30.399998,39.17674,2150,4673.14,54.62,85.02,68.14537,-21.06,52.9412,0.6405,4471.93,777,0.569211,0.355121,0.081606,644986.94,-336085.0,-304430.0,4471.93,95.7,189.6,10.9,94.8,188.7,10.5,,,,0.0004,-1.115046,-0.719817,-0.310425,4546.53,4419.564285714286,126.96571428571406,4561.3145,-14.784500000000662,4629.1552,-82.6252000000004,4567.9042,-21.3742000000002,4438.61185,107.91814999999951,4488.892818990523,4553.483518844569,4585.94731402793,4401.493719797077,-64.59069985404585,-61.15117474292612,-3.439525111119736,37.481020460319584,55.026759365778,42.884176128311545,-44.973240634222,4561.3145,4853.135615752272,4269.4933842477285,583.6422315045438,0.4746685568625005,30.98999999999978,47.5135714285714,3.37839220545936,-5.212891712202677,18.74978254915369,18.137344683489086,-0.101325772549998,-0.6739986607208601,1,0,190.54334999999992,21.96,72.0,108.0,0.7367957746478874,1.0355029585798818,0.2887323943661972,-1.1450527937943222,0.2887323943661972,-1.1450527937943222,0.2676056338028169,-1.5703066618851376,0.2676056338028169,-1.5703066618851353,305.9487820737256,2.6391571761555026
-0.55,-7.81,0.8525178,4370,4570,4825,163.75,76.85,4.45,0.133731,0.113999,0.098359,0.070071,0.698551,0.099796,-0.247106,-14.5,-13.45,5,4409.03,85.37,44.751183,853,4546.14,31.82,117.19,61.065422,-41.75,31.3793,1.5037,11203.07,1129,0.641144,0.396371,0.051803,674883.06,-346625.0,-317055.0,11203.07,77.3,164.2,4.6,76.4,163.3,4.3,,,,0.0532,-1.017351,-0.714234,-0.164011,4398.96,4419.517142857143,-20.55714285714293,4381.860500000001,17.099499999999352,4250.8478000000005,148.11219999999958,4142.8005,256.1594999999997,4012.5611,386.39890000000014,4398.495103235719,4349.107005708731,4277.43263676214,4115.953812444241,49.38809752698853,53.2042253065484,-3.816127779559864,45.74484919454369,55.336436065315056,71.24188162288675,-44.663563934684944,4381.860500000001,4472.984366068868,4290.736633931133,182.2477321377355,0.5938255845459642,12.640000000000327,22.56928571428548,0.4695779280102412,3.080250544228363,10.367558922257995,12.214642192853358,0.3753023381838586,1.224998460380116,1,0,238.28670000000056,14.82,84.0,116.0,0.11267605633802817,-2.1289940828402365,0.29577464788732394,-1.130282391213871,0.29577464788732394,-1.130282391213871,0.3397887323943662,-0.8056484593612786,0.3397887323943662,-0.8056484593612774,-432.17756567011054,-4.637777815303981
-0.55,2.07,0.8820816,4430,4640,4895,169.45,77.55,4.6,0.13991,0.118795,0.10115,0.057466,0.744836,0.088547,-0.253891,-18.95,-19.35,5,4470.16,76.64,43.79912,882,4616.24,35.33,111.97,62.89595,-44.48,24.5383,1.4408,10610.97,1152,0.639235,0.390011,0.05224,660706.0,-340055.0,-310040.0,10610.97,78.0,169.9,4.8,77.1,169.0,4.4,,,,0.0554,-1.088883,-0.75897,-0.175165,4464.06,4485.474285714286,-21.41428571428605,4530.028,-65.96799999999985,4438.0542,26.00580000000081,4274.2266,189.83340000000044,4115.6381,348.4219000000003,4500.289094424355,4489.5575862998485,4428.645662459373,4204.785610260401,10.731508124506943,28.792292720546666,-18.06078459603972,35.022980524419054,0.0,0.3133503751959281,-100.0,4530.028,4610.327020535194,4449.728979464807,160.5980410703869,0.0892353383620202,4.779999999999745,21.602142857142944,-1.0931891700270138,-0.9177855067574194,9.365566767242854,10.002264168233689,-1.6430586465519177,0.2668726875636011,1,0,322.41609999999946,14.86,81.0,111.0,0.5633802816901409,0.20946745562130173,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.07394366197183098,-4.043720759075344,0.07394366197183098,-4.043720759075328,0.0,0.1847171504093818
-5.6,7.49,2.3198743,3020,3290,3600,222.85,110.85,7.5,0.280895,0.225853,0.195148,0.132894,0.462483,0.076674,0.00122,-8.65,-9.35,5,3141.2,40.79,45.309414,2320,3275.54,63.18,103.97,81.04829,-20.66,67.052,0.5989,5005.6,369,0.647326,0.394412,0.064824,919970.6,-475715.0,-439250.0,5005.6,111.3,223.3,7.7,110.4,222.4,7.3,,,,0.0013,-1.010293,-0.623675,-0.238277,3097.74,3080.187142857143,17.552857142856737,3090.7055,7.034499999999753,2951.8276,145.9123999999997,2935.5471,162.19289999999955,3018.5491,79.1908999999996,3098.3525258480845,3050.301827247342,2988.3408001322664,2968.805659826217,48.05069860074264,59.55401531091938,-11.503316710176748,53.61326613111312,41.53024447435837,46.35749127911184,-58.46975552564163,3090.7055,3240.894801949224,2940.5161980507764,300.3786038984472,0.5234187785305041,17.600000000000364,41.52357142857146,-2.8964246083244025,5.061200402915356,27.220129857107416,27.3741137925109,0.0936751141220164,1.1045095529715518,0,1,-66.7215000000001,35.12,73.0,133.0,0.8380281690140845,1.4923076923076923,0.19806338028169015,-1.7887853015268547,0.19806338028169015,-1.7887853015268547,0.3019366197183099,-1.2574652156187789,0.3019366197183099,-1.2574652156187784,311.0615311129442,3.920406651193476
